"filename", "language", "GDResource", "GDScene", "Markdown", "gdshader", "GDScript", "Properties", "JSON", "XML", "comment", "blank", "total"
"e:\Projects\ArkPvZ\animation\character\zombie\015_zombie_dolphinrider\Zombie_dolphinrider_jumpinpool.tres", "GDResource", 2624, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2627
"e:\Projects\ArkPvZ\animation\character\zombie\015_zombie_dolphinrider\Zombie_dolphinrider_ride.tres", "GDResource", 2647, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2650
"e:\Projects\ArkPvZ\animation\character\zombie\015_zombie_dolphinrider\Zombie_dolphinrider_swim.tres", "GDResource", 2662, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2665
"e:\Projects\ArkPvZ\animation\character\zombie\015_zombie_dolphinrider\Zombie_dolphinrider_walk.tres", "GDResource", 2657, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2660
"e:\Projects\ArkPvZ\animation\character\zombie\015_zombie_dolphinrider\Zombie_dolphinrider_walkdolphin.tres", "GDResource", 2657, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2660
"e:\Projects\ArkPvZ\animation\character\zombie\016_zombie_jackbox\Zombie_jackbox_death.tres", "GDResource", 1716, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1719
"e:\Projects\ArkPvZ\animation\character\zombie\016_zombie_jackbox\Zombie_jackbox_eat.tres", "GDResource", 1714, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1717
"e:\Projects\ArkPvZ\animation\character\zombie\016_zombie_jackbox\Zombie_jackbox_head1.tres", "GDResource", 1873, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1876
"e:\Projects\ArkPvZ\animation\character\zombie\016_zombie_jackbox\Zombie_jackbox_head2.tres", "GDResource", 1873, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1876
"e:\Projects\ArkPvZ\animation\character\zombie\016_zombie_jackbox\Zombie_jackbox_idle.tres", "GDResource", 1700, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1703
"e:\Projects\ArkPvZ\animation\character\zombie\016_zombie_jackbox\Zombie_jackbox_pop.tres", "GDResource", 1734, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1737
"e:\Projects\ArkPvZ\animation\character\zombie\016_zombie_jackbox\Zombie_jackbox_walk.tres", "GDResource", 1726, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1729
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_death.tres", "GDResource", 1815, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1818
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_eat.tres", "GDResource", 1819, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1822
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_head1.tres", "GDResource", 1959, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1962
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_head2.tres", "GDResource", 1959, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1962
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_idle.tres", "GDResource", 1800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1803
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_pop.tres", "GDResource", 1816, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1819
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_swing.tres", "GDResource", 1800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1803
"e:\Projects\ArkPvZ\animation\character\zombie\017_zombie_balloon\Zombie_balloon_walk.tres", "GDResource", 1828, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1831
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_charred_digger.tscn", "GDScene", 0, 1083, 0, 0, 0, 0, 0, 0, 2, 24, 1109
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_charred_digger_crumble.tres", "GDResource", 1029, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1032
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_charred_digger_crumble_noaxe.tres", "GDResource", 1029, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1039
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_death.tres", "GDResource", 1859, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1862
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_dig.tres", "GDResource", 1850, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1853
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_dizzy.tres", "GDResource", 1849, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1852
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_drill.tres", "GDResource", 1849, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1852
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_eat.tres", "GDResource", 1862, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1865
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_head1.tres", "GDResource", 1959, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1962
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_head2.tres", "GDResource", 1959, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1962
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_idle.tres", "GDResource", 1845, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1848
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_landing.tres", "GDResource", 1864, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1867
"e:\Projects\ArkPvZ\animation\character\zombie\018_zombie_digger\Zombie_digger_walk.tres", "GDResource", 1871, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1874
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_death.tres", "GDResource", 1751, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1754
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_eat.tres", "GDResource", 1755, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1758
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_hair.tres", "GDResource", 1872, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1875
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_head1.tres", "GDResource", 1872, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1875
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_head2.tres", "GDResource", 1872, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1875
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_head_glasses.tres", "GDResource", 1872, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1875
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_idle.tres", "GDResource", 1738, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1741
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_innerarm1.tres", "GDResource", 1872, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1875
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_innerarm2.tres", "GDResource", 1872, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1875
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_innerarm3.tres", "GDResource", 1871, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1874
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_pogo.tres", "GDResource", 1604, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1607
"e:\Projects\ArkPvZ\animation\character\zombie\019_zombie_pogo\Zombie_pogo_walk.tres", "GDResource", 1764, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1767
"e:\Projects\ArkPvZ\animation\character\zombie\020_zombie_yeti\Zombie_yeti_death.tres", "GDResource", 1281, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1284
"e:\Projects\ArkPvZ\animation\character\zombie\020_zombie_yeti\Zombie_yeti_eat.tres", "GDResource", 1299, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1302
"e:\Projects\ArkPvZ\animation\character\zombie\020_zombie_yeti\Zombie_yeti_head1.tres", "GDResource", 1700, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1710
"e:\Projects\ArkPvZ\animation\character\zombie\020_zombie_yeti\Zombie_yeti_head2.tres", "GDResource", 1700, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1710
"e:\Projects\ArkPvZ\animation\character\zombie\020_zombie_yeti\Zombie_yeti_idle.tres", "GDResource", 1268, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1271
"e:\Projects\ArkPvZ\animation\character\zombie\020_zombie_yeti\Zombie_yeti_walk.tres", "GDResource", 1308, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1311
"e:\Projects\ArkPvZ\animation\character\zombie\021_zombie_bungi\Zombie_bungi_drop.tres", "GDResource", 2377, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2380
"e:\Projects\ArkPvZ\animation\character\zombie\021_zombie_bungi\Zombie_bungi_grab.tres", "GDResource", 2396, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2399
"e:\Projects\ArkPvZ\animation\character\zombie\021_zombie_bungi\Zombie_bungi_head1.tres", "GDResource", 2376, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2379
"e:\Projects\ArkPvZ\animation\character\zombie\021_zombie_bungi\Zombie_bungi_hold.tres", "GDResource", 2382, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2385
"e:\Projects\ArkPvZ\animation\character\zombie\021_zombie_bungi\Zombie_bungi_idle.tres", "GDResource", 2377, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2380
"e:\Projects\ArkPvZ\animation\character\zombie\021_zombie_bungi\Zombie_bungi_raise.tres", "GDResource", 2395, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2398
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_death.tres", "GDResource", 1705, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1708
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_eat.tres", "GDResource", 1706, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1709
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_head1.tres", "GDResource", 1793, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1796
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_head2.tres", "GDResource", 1793, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1796
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_idle.tres", "GDResource", 1691, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1694
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_laddereat.tres", "GDResource", 1705, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1708
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_ladderwalk.tres", "GDResource", 1789, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1792
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_placeladder.tres", "GDResource", 1710, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1713
"e:\Projects\ArkPvZ\animation\character\zombie\022_zombie_ladder\Zombie_ladder_walk.tres", "GDResource", 1790, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1793
"e:\Projects\ArkPvZ\animation\character\zombie\023_zombie_catapult\Zombie_catapult.tscn", "GDScene", 0, 3500, 0, 0, 0, 0, 0, 0, 0, 54, 3554
"e:\Projects\ArkPvZ\animation\character\zombie\023_zombie_catapult\Zombie_catapult_bounce.tres", "GDResource", 3170, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3173
"e:\Projects\ArkPvZ\animation\character\zombie\023_zombie_catapult\Zombie_catapult_idle.tres", "GDResource", 3156, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3159
"e:\Projects\ArkPvZ\animation\character\zombie\023_zombie_catapult\Zombie_catapult_shoot.tres", "GDResource", 3190, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3193
"e:\Projects\ArkPvZ\animation\character\zombie\023_zombie_catapult\Zombie_catapult_walk.tres", "GDResource", 3157, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3160
"e:\Projects\ArkPvZ\animation\character\zombie\024_zombie_gargantuar\Zombie_gargantuar.tscn", "GDScene", 0, 3454, 0, 0, 0, 0, 0, 0, 0, 57, 3511
"e:\Projects\ArkPvZ\animation\character\zombie\024_zombie_gargantuar\Zombie_gargantuar_death.tres", "GDResource", 3053, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3056
"e:\Projects\ArkPvZ\animation\character\zombie\024_zombie_gargantuar\Zombie_gargantuar_head1.tres", "GDResource", 3138, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3141
"e:\Projects\ArkPvZ\animation\character\zombie\024_zombie_gargantuar\Zombie_gargantuar_idle.tres", "GDResource", 3029, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3032
"e:\Projects\ArkPvZ\animation\character\zombie\024_zombie_gargantuar\Zombie_gargantuar_smash.tres", "GDResource", 3046, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3049
"e:\Projects\ArkPvZ\animation\character\zombie\024_zombie_gargantuar\Zombie_gargantuar_throw.tres", "GDResource", 3051, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3054
"e:\Projects\ArkPvZ\animation\character\zombie\024_zombie_gargantuar\Zombie_gargantuar_walk.tres", "GDResource", 3127, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3130
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp.tscn", "GDScene", 0, 1381, 0, 0, 0, 0, 0, 0, 0, 37, 1418
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp_death.tres", "GDResource", 1195, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1198
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp_eat.tres", "GDResource", 1199, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1202
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp_head1.tres", "GDResource", 1277, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1280
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp_head2.tres", "GDResource", 1277, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1280
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp_land.tres", "GDResource", 1181, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1184
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp_thrown.tres", "GDResource", 1181, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1184
"e:\Projects\ArkPvZ\animation\character\zombie\025_zombie_imp\Zombie_imp_walk.tres", "GDResource", 1280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1283
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_RV_1.tres", "GDResource", 1814, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1817
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_bungee_1_enter.tres", "GDResource", 1633, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1636
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_bungee_1_leave.tres", "GDResource", 1633, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1636
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_death.tres", "GDResource", 3191, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3198
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_enter.tres", "GDResource", 1025, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1027
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_attack_1.tres", "GDResource", 1440, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1447
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_attack_2.tres", "GDResource", 1440, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1447
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_attack_3.tres", "GDResource", 1440, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1447
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_attack_4.tres", "GDResource", 1440, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1447
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_attack_5.tres", "GDResource", 1440, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1447
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_enter.tres", "GDResource", 2513, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2520
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_idle.tres", "GDResource", 1294, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1301
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_head_leave.tres", "GDResource", 1725, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1732
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_idle.tres", "GDResource", 1025, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1027
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_spawn_1.tres", "GDResource", 1873, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1876
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_spawn_2.tres", "GDResource", 1873, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1876
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_spawn_3.tres", "GDResource", 1873, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1876
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_spawn_4.tres", "GDResource", 1873, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1876
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_spawn_5.tres", "GDResource", 1873, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1876
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_stomp_1.tres", "GDResource", 1025, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1027
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_stomp_2.tres", "GDResource", 1025, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1027
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_stomp_3.tres", "GDResource", 1937, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1942
"e:\Projects\ArkPvZ\animation\character\zombie\999_zombie_boss\Zombie_boss_stomp_4.tres", "GDResource", 2544, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2549
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_blahblah.tres", "GDResource", 3659, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3662
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_blink.tres", "GDResource", 3643, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3646
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_crazy.tres", "GDResource", 3659, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3662
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_enter.tres", "GDResource", 3655, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3658
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_enter_handing.tres", "GDResource", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3677
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_enterup.tres", "GDResource", 3673, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3676
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_grab.tres", "GDResource", 3671, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3674
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_idle.tres", "GDResource", 3642, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3645
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_idle_handing.tres", "GDResource", 3660, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3663
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_leave.tres", "GDResource", 3655, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3658
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_mediumtalk.tres", "GDResource", 3658, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3661
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_smalltalk.tres", "GDResource", 3655, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3658
"e:\Projects\ArkPvZ\animation\crazy_dave\CrazyDave_talk_handing.tres", "GDResource", 3675, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3678
"e:\Projects\ArkPvZ\animation\garden\sprout\ZenGarden_sprout_flower.tres", "GDResource", 1353, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1356
"e:\Projects\ArkPvZ\animation\garden\sprout\ZenGarden_sprout_idle.tres", "GDResource", 1354, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1357
"e:\Projects\ArkPvZ\animation\garden\sprout\ZenGarden_sprout_idle_noflower.tres", "GDResource", 1356, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1359
"e:\Projects\ArkPvZ\animation\garden\sprout\ZenGarden_sprout_sprout.tres", "GDResource", 1352, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1355
"e:\Projects\ArkPvZ\animation\garden\stinky\Stinky_crawl.tres", "GDResource", 934, 0, 0, 0, 0, 0, 0, 0, 0, 3, 937
"e:\Projects\ArkPvZ\animation\garden\stinky\Stinky_idle.tres", "GDResource", 933, 0, 0, 0, 0, 0, 0, 0, 0, 3, 936
"e:\Projects\ArkPvZ\animation\garden\stinky\Stinky_in.tres", "GDResource", 934, 0, 0, 0, 0, 0, 0, 0, 0, 3, 937
"e:\Projects\ArkPvZ\animation\garden\stinky\Stinky_out.tres", "GDResource", 934, 0, 0, 0, 0, 0, 0, 0, 0, 3, 937
"e:\Projects\ArkPvZ\animation\garden\stinky\Stinky_sleep.tres", "GDResource", 934, 0, 0, 0, 0, 0, 0, 0, 0, 3, 937
"e:\Projects\ArkPvZ\animation\garden\stinky\Stinky_turn.tres", "GDResource", 938, 0, 0, 0, 0, 0, 0, 0, 0, 3, 941
"e:\Projects\ArkPvZ\animation\garden\wateringcan\ZenGarden_wateringcan_water.tres", "GDResource", 352, 0, 0, 0, 0, 0, 0, 0, 0, 3, 355
"e:\Projects\ArkPvZ\animation\garden\wateringcan\ZenGarden_wateringcan_water_area.tres", "GDResource", 351, 0, 0, 0, 0, 0, 0, 0, 0, 3, 354
"e:\Projects\ArkPvZ\animation\item\Fire\fire_done.tres", "GDResource", 276, 0, 0, 0, 0, 0, 0, 0, 0, 3, 279
"e:\Projects\ArkPvZ\animation\item\Fire\fire_flame.tres", "GDResource", 260, 0, 0, 0, 0, 0, 0, 0, 0, 3, 263
"e:\Projects\ArkPvZ\animation\item\Hammer\Hammer_open_pot.tres", "GDResource", 260, 0, 0, 0, 0, 0, 0, 0, 0, 3, 263
"e:\Projects\ArkPvZ\animation\item\Hammer\Hammer_whack_zombie.tres", "GDResource", 260, 0, 0, 0, 0, 0, 0, 0, 0, 3, 263
"e:\Projects\ArkPvZ\animation\item\LawnMover\LawnMower_normal.tres", "GDResource", 1610, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1613
"e:\Projects\ArkPvZ\animation\item\LawnMover\LawnMower_tricked.tres", "GDResource", 1611, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1614
"e:\Projects\ArkPvZ\animation\item\LawnMover\PoolCleaner_land.tres", "GDResource", 1188, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1191
"e:\Projects\ArkPvZ\animation\item\LawnMover\PoolCleaner_land_static.tres", "GDResource", 1187, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1190
"e:\Projects\ArkPvZ\animation\item\LawnMover\PoolCleaner_landsuck.tres", "GDResource", 1206, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1209
"e:\Projects\ArkPvZ\animation\item\LawnMover\PoolCleaner_suck.tres", "GDResource", 1206, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1209
"e:\Projects\ArkPvZ\animation\item\LawnMover\PoolCleaner_water.tres", "GDResource", 1192, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1195
"e:\Projects\ArkPvZ\data\ChooesLevel.tres", "GDResource", 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"e:\Projects\ArkPvZ\data\PVZ_theme.tres", "GDResource", 114, 0, 0, 0, 0, 0, 0, 0, 0, 13, 127
"e:\Projects\ArkPvZ\data\almanac_data.json", "JSON", 0, 0, 0, 0, 0, 0, 766, 0, 0, 2, 768
"e:\Projects\ArkPvZ\data\norm_ui_theme.tres", "GDResource", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Projects\ArkPvZ\default_bus_layout.tres", "GDResource", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"e:\Projects\ArkPvZ\docs\子弹说明文档.md", "Markdown", 0, 0, 56, 0, 0, 0, 0, 0, 0, 25, 81
"e:\Projects\ArkPvZ\docs\开发相关.md", "Markdown", 0, 0, 253, 0, 0, 0, 0, 0, 0, 55, 308
"e:\Projects\ArkPvZ\export_presets.cfg", "Properties", 0, 0, 0, 0, 0, 281, 0, 0, 0, 8, 289
"e:\Projects\ArkPvZ\level_game_para\我不是僵尸.tres", "GDResource", 44, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"e:\Projects\ArkPvZ\level_game_para\罐子僵尸.tres", "GDResource", 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"e:\Projects\ArkPvZ\project.godot", "GDResource", 106, 0, 0, 0, 0, 0, 0, 0, 7, 22, 135
"e:\Projects\ArkPvZ\pvz_icon.png.import", "GDResource", 35, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"e:\Projects\ArkPvZ\readme_show\main_game.png.import", "GDResource", 35, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"e:\Projects\ArkPvZ\readme_show\run_start_menu.png.import", "GDResource", 35, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"e:\Projects\ArkPvZ\resources\button_styles\on_choose_one_user_button.tres", "GDResource", 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
